num_trains,type,k,time,time_first_solution,solution_found,num_movements
20,5,4,16.690932035446167,16.690932035446167,True,90
20,5,3,13.67531704902649,13.67531704902649,True,94
20,5,3,13.414822340011597,13.414822340011597,True,86
20,5,3,13.45895528793335,13.45895528793335,True,95
20,5,3,13.703551054000854,13.703551054000854,True,107
20,5,4,16.759487628936768,16.759487628936768,True,105
20,5,2,10.425955772399902,10.425955772399902,True,87
20,5,3,13.611435174942017,13.611435174942017,True,84
20,1/3,2,10.31241750717163,10.31241750717163,True,90
20,1/3,4,16.36581301689148,16.36581301689148,True,86
20,1/3,3,13.358142852783203,13.358142852783203,True,84
20,1/3,2,10.302854299545288,10.302854299545288,True,92
20,1/3,3,13.219006538391113,13.219006538391113,True,100
20,1/3,2,11.230542659759521,11.230542659759521,True,91
20,1/3,3,14.783848285675049,14.783848285675049,True,76
20,1/3,3,14.764570236206055,14.764570236206055,True,87
20,1/3,4,18.061075925827026,18.061075925827026,True,93
20,1/3,4,18.05079436302185,18.05079436302185,True,96
20,1/3,4,16.851770639419556,16.851770639419556,True,90
20,1/3,1,7.493545770645142,7.493545770645142,True,79
20,1/3,4,16.917394161224365,16.917394161224365,True,95
20,1/3,4,16.95903468132019,16.95903468132019,True,92
20,1/3,3,13.701138973236084,13.701138973236084,True,94
20,1/3,3,13.58235764503479,13.58235764503479,True,91
20,1/3,3,13.659523010253906,13.659523010253906,True,90
20,1/3,3,13.597461462020874,13.597461462020874,True,87
20,1/3,2,10.522324323654175,10.522324323654175,True,89
20,1/3,3,13.624102592468262,13.624102592468262,True,93
20,1/3,3,13.25125527381897,13.25125527381897,True,94
20,1/3,1,7.2490081787109375,7.2490081787109375,True,88
20,1/3,3,13.259982824325562,13.259982824325562,True,87
20,1/3,2,10.206963777542114,10.206963777542114,True,75
20,1/3,3,13.37705659866333,13.37705659866333,True,93
20,1/3,4,16.59330725669861,16.59330725669861,True,89
20,1/3,4,16.805912017822266,16.805912017822266,True,74
20,1/3,3,13.691927433013916,13.691927433013916,True,91
20,1/3,3,13.571495294570923,13.571495294570923,True,79
20,1/3,4,16.351128101348877,16.351128101348877,True,99
20,num_trains,2,10.76703953742981,10.76703953742981,True,74
20,num_trains,4,17.091298580169678,17.091298580169678,True,98
20,num_trains,4,17.04132628440857,17.04132628440857,True,86
20,num_trains,5,20.170310258865356,20.170310258865356,True,87
20,num_trains,3,13.43660306930542,13.43660306930542,True,96
20,num_trains,3,14.03052020072937,14.03052020072937,True,79
20,num_trains,3,13.992048501968384,13.992048501968384,True,100
20,num_trains,3,13.9443039894104,13.9443039894104,True,82
20,num_trains,1,7.600172519683838,7.600172519683838,True,88
20,num_trains,3,13.991984844207764,13.991984844207764,True,90
20,num_trains,3,14.153765678405762,14.153765678405762,True,81
