num_trains,type,k,time,time_first_solution,solution_found,num_movements
25,5,1,26.079042196273804,26.079042196273804,True,82
25,5,1,25.512085437774658,25.512085437774658,True,66
25,5,1,26.0507230758667,26.0507230758667,True,76
25,5,0,14.534293174743652,14.534293174743652,True,72
25,5,0,14.324708938598633,14.324708938598633,True,68
25,5,0,14.239494323730469,14.239494323730469,True,68
25,5,0,14.306605815887451,14.306605815887451,True,66
25,5,0,14.295182466506958,14.295182466506958,True,70
25,1/3,1,26.300618410110474,26.300618410110474,True,68
25,1/3,0,15.685041189193726,15.685041189193726,True,66
25,1/3,0,15.564269781112671,15.564269781112671,True,64
25,1/3,0,15.834946155548096,15.834946155548096,True,66
25,1/3,1,25.98115849494934,25.98115849494934,True,80
25,1/3,3,43.613635778427124,43.613635778427124,True,77
25,1/3,0,14.217178344726562,14.217178344726562,True,70
25,1/3,0,14.26676607131958,14.26676607131958,True,72
25,1/3,0,14.21851134300232,14.21851134300232,True,64
25,1/3,0,14.266632318496704,14.266632318496704,True,72
25,1/3,0,15.882561445236206,15.882561445236206,True,74
25,1/3,0,15.81374478340149,15.81374478340149,True,80
25,1/3,0,15.67123794555664,15.67123794555664,True,70
25,1/3,0,15.817162990570068,15.817162990570068,True,78
25,1/3,0,15.126262664794922,15.126262664794922,True,74
25,1/3,1,24.651203393936157,24.651203393936157,True,82
25,1/3,0,14.635306358337402,14.635306358337402,True,64
25,1/3,0,14.609697341918945,14.609697341918945,True,68
25,1/3,0,14.652930736541748,14.652930736541748,True,74
25,1/3,1,24.463852167129517,24.463852167129517,True,66
25,1/3,0,14.66050386428833,14.66050386428833,True,62
25,1/3,0,14.643941164016724,14.643941164016724,True,70
25,1/3,0,14.606101036071777,14.606101036071777,True,72
